,0
0,59126a78904b9dc22137e61a
1,591ba406f53b60bb2ba9e345
2,5924e9db7951b5511234dbee
3,59377e5d731476557b365dfd
4,59408dd4b7ead14c794bcf85
5,5949ca1a5183b1d5553accda
6,595303ba6438e23c5dc14942
7,596579185ce5c407054debf0
8,5977ec61b224745a13d97af9
9,598a60f2b726c52a28295e27
10,59111817904b9dc22137cf24
11,591a514cb1fc90a01a581c67
12,10686
13,593601f38a33bcfb0fd4f95d
14,593f3c9445b50ee33a1361d0
15,5951af695183b1d5553b39b0
16,59642af6f4f9dd1e1c8bd2c6
17,596d5eba872eb8a73fba2419
18,5976992a72ad982543ed84a3
19,591115d7904b9dc22137cea5
20,591a52e3b1fc90a01a581cd5
21,5936048c8a33bcfb0fd4fa0e
22,594876385183b1d5553ab82e
23,5951b0915183b1d5553b39e9
24,596d6218872eb8a73fba24ca
25,59939f40e7a1d4065a9105df
26,591ba64ef53b60bb2ba9e45d
27,593755c0731476557b365576
28,59409140b7ead14c794bd074
29,595306f46438e23c5dc14a27
30,5965722a5ce5c407054de9e4
31,596eb0cfed98df4b2cc6978a
32,59238aa07951b5511234c28a
33,593f3bfe45b50ee33a1361ba
34,5964255ff4f9dd1e1c8bd1c6
35,59769ca472ad982543ed855c
36,59111a69904b9dc22137cfa8
37,594878ff5183b1d5553ab8b0
38,5924df867951b5511234d898
39,5949ca5b5183b1d5553accf5
40,5977eecbb224745a13d97b89
41,59111936904b9dc22137cf68
42,591a537ab1fc90a01a581cfa
43,59238e457951b5511234c362
44,593601a38a33bcfb0fd4f948
45,593f3e0945b50ee33a136226
46,594876485183b1d5553ab832
47,5951b10b5183b1d5553b3a08
48,59642c36f4f9dd1e1c8bd302
49,596d5ffd872eb8a73fba2452
50,59769a9872ad982543ed84e8
51,598a6236b726c52a28295e6c
52,599249b5e7a1d4065a90f173
53,59939d32e7a1d4065a910552
54,591a517ab1fc90a01a581c70
55,592389c97951b5511234c24a
56,5936060d8a33bcfb0fd4fa63
57,5951b0a95183b1d5553b39f2
58,595aec83469a4e1976fb5f79
59,596426aaf4f9dd1e1c8bd201
60,596d6850872eb8a73fba260a
61,597699a172ad982543ed84b8
62,598a647ab726c52a28295ef6
63,591260f5904b9dc22137e264
64,591b9c06f53b60bb2ba9e044
65,5924d6d27951b5511234d5e6
66,59374942731476557b3651dc
67,5940834db7ead14c794bcc62
68,594a6c1f5183b1d5553ad745
69,595302136438e23c5dc148be
70,596570f15ce5c407054de98f
71,5977e739b224745a13d9793c
72,598a5a71b726c52a28295c81
73,5911179a904b9dc22137cf06
74,591a5210b1fc90a01a581c9a
75,59238c677951b5511234c2f6
76,593f3f1c45b50ee33a136266
77,594875045183b1d5553ab7ec
78,5951b1285183b1d5553b3a0f
79,596426cdf4f9dd1e1c8bd207
80,59769c4a72ad982543ed854b
81,591116d8904b9dc22137ced6
82,59238e167951b5511234c350
83,593f3eb345b50ee33a13624c
84,594875895183b1d5553ab808
85,59642517f4f9dd1e1c8bd1b6
86,59769ed872ad982543ed85e5
87,591a55aeb1fc90a01a581d87
88,5936013e8a33bcfb0fd4f935
89,596d60e8872eb8a73fba248b
90,597fd7bdb224745a13d9ea29
91,59126823904b9dc22137e510
92,5924de817951b5511234d83a
93,5949c6655183b1d5553acbed
94,595301556438e23c5dc1488f
95,596eb1c9ed98df4b2cc697c0
96,5977ec87b224745a13d97b05
97,598a6021b726c52a28295de8
98,59126bc4904b9dc22137e6b3
99,591ba45af53b60bb2ba9e375
100,5924ddbd7951b5511234d7fb
101,59375575731476557b365562
102,5949c9ee5183b1d5553accd2
103,595305246438e23c5dc149ac
104,5965782e5ce5c407054deba7
105,596eb797ed98df4b2cc69925
106,59111b9b904b9dc22137cff2
107,59487bfb5183b1d5553ab949
108,5924d4147951b5511234d50e
109,5924e0617951b5511234d8d6
110,5949cb545183b1d5553acd24
111,5977f139b224745a13d97c1a
112,59127297904b9dc22137e9b5
113,595305c16438e23c5dc149db
114,592cbb627951b5511235450d
115,593f3dc845b50ee33a13621b
116,5951b5915183b1d5553b3ae7
117,596d60b1872eb8a73fba247e
118,59769f3c72ad982543ed85f8
119,597fd9ffb224745a13d9eab9
120,11854
121,591ba436f53b60bb2ba9e35e
122,593751e6731476557b365436
123,59111a8d904b9dc22137cfb8
124,5936044b8a33bcfb0fd4f9ff
125,594878ab5183b1d5553ab897
126,596d6333872eb8a73fba2508
127,59126d32904b9dc22137e746
128,591ba52cf53b60bb2ba9e3c8
129,5924ded27951b5511234d852
130,5937530b731476557b365490
131,5949c9c75183b1d5553accc8
132,595304336438e23c5dc1495c
133,596578545ce5c407054debaf
134,596eb671ed98df4b2cc698d8
135,5977f024b224745a13d97bdf
136,598a6186b726c52a28295e4a
137,59939b62e7a1d4065a9104d2
138,59115bf5904b9dc22137d631
139,591a5127b1fc90a01a581c59
140,593600388a33bcfb0fd4f8f3
141,593f3c9845b50ee33a1361d4
142,5948791f5183b1d5553ab8bc
143,5958e12f469a4e1976fb4a1c
144,596d62a2872eb8a73fba24ec
145,59769c8872ad982543ed8555
146,598a60a3b726c52a28295e01
147,59126cd7904b9dc22137e722
148,5924e1927951b5511234d93d
149,594092c1b7ead14c794bd0d3
150,5949cce95183b1d5553acd8b
151,595304cf6438e23c5dc14995
152,5977edd1b224745a13d97b4b
153,591ba589f53b60bb2ba9e3fd
154,59657bcb5ce5c407054decb5
155,598122a6b224745a13d9fd2d
156,10210
