,0
0,59b886f3d6f8e2317768eb32
1,59c1c2c90cd3ae3d660bd33c
2,59cafd5777b23e11789ffd76
3,59d436fab5a70f617e86cc86
4,59dd721c3a7276cc0c4a1e45
5,59e6a8f3432215041b890861
6,59efe8fde6622c9019e55e2a
7,5a026a9102869d551d738240
8,5a14dd7b1877c7aa326d2275
9,5a27511df63dcbde1d089908
10,59b732839e81c68254bfecfc
11,59c9a6de108d6cad5373db77
12,59d2e4623b8d4ffb49c34fde
13,59dc1e7fd9176140721d9fe7
14,59e557ab5582efa3029760e0
15,59ee927ca408e20b0358f242
16,59f7cda3da246b3f072090f8
17,5a0118879881e1ae7e6044f7
18,5a0a502e7b584b021fac7e39
19,5a138ac3c9d00a292292aa5e
20,5a308b458a686d0e1584a57d
21,59b7356c9e81c68254bfedc6
22,59c132e00cd3ae3d660bbd66
23,59c9a98f108d6cad5373dc58
24,59dc1fa5d9176140721da043
25,59e559285582efa302976131
26,59ee9d73a408e20b0358f5da
27,5a0121949881e1ae7e604794
28,5a138b87c9d00a292292aaa8
29,5a275362f63dcbde1d089a5c
30,59b73f629e81c68254bff04a
31,59d2e3703b8d4ffb49c34f95
32,59dc1539d9176140721d9d45
33,59e559345582efa302976136
34,5a0a4ca87b584b021fac7cde
35,5a138e8fc9d00a292292abba
36,59b88800d6f8e2317768ebb5
37,59c1c1a10cd3ae3d660bd29e
38,59d439bfb5a70f617e86ce0d
39,59efe4c8e6622c9019e55b79
40,5a0267f502869d551d73809e
41,5a0ba5fe3dafd3a42cf6424f
42,59c06dcf7eec584316ff5d60
43,59d2e4663b8d4ffb49c34fe0
44,59ee9364a408e20b0358f2a6
45,5a0a51947b584b021fac7eab
46,59c9aa2b108d6cad5373dc89
47,5a0115fd9881e1ae7e604429
48,59cafbf677b23e11789ffcbf
49,59e6ac94432215041b890a7f
50,59b88432d6f8e2317768e9fe
51,59c1c2210cd3ae3d660bd2d4
52,13976
53,59d43940b5a70f617e86cdc1
54,59dd6f2f3a7276cc0c4a1c4f
55,59e6a9ad432215041b8908cf
56,59efe490e6622c9019e55b5b
57,5a0269b202869d551d7381ac
58,5a14de0c1877c7aa326d22b4
59,5a26012ce26c14aa7a5b4b47
60,5a275afff63dcbde1d089e6c
61,5a2f3a5bd64d2e1d04fbc171
62,5a308c3f8a686d0e1584a5f6
63,59b88768d6f8e2317768eb6f
64,59caf4d177b23e11789ff8ad
65,59e6ac3e432215041b890a4f
66,59efe913e6622c9019e55e36
67,5a0ba8823dafd3a42cf643e0
68,5a14dd211877c7aa326d2246
69,5a2753d1f63dcbde1d089a9b
70,13103
71,59c1c16c0cd3ae3d660bd285
72,59d437a7b5a70f617e86cce3
73,59dd6dd13a7276cc0c4a1b80
74,59e6ac99432215041b890a84
75,59efe7e9e6622c9019e55d6e
76,5a0ba2603dafd3a42cf63ff4
77,5a14dc021877c7aa326d21b7
78,59c070987eec584316ff5e45
79,59d2e5793b8d4ffb49c3502d
80,59dc240dd9176140721da190
81,59e55ce05582efa30297623a
82,59ee94aaa408e20b0358f30a
83,59f7cddcda246b3f0720910e
84,5a0a58b27b584b021fac812b
85,5a138d01c9d00a292292ab32
86,5a1cc835d8106a77122d7f91
87,5a26005de26c14aa7a5b4b09
88,5a27530cf63dcbde1d089a20
89,59c06ff17eec584316ff5e09
90,59c9aa36108d6cad5373dc8d
91,59dc1dead9176140721d9fbe
92,59ee9376a408e20b0358f2ad
93,5a011a289881e1ae7e604582
94,5a138a0ac9d00a292292aa1e
95,5a25fff9e26c14aa7a5b4aeb
96,59b734109e81c68254bfed69
97,59c071167eec584316ff5e60
