,0
0,5d896b5a00cbf52c994a157d
1,5d92a8efc8955b226043fcc2
2,5d9be195c8955b226045ea74
3,5dae56d5f43f8d299df6c6df
4,5dc0dbbca259781ebf7fc2b4
5,5dca1646cdd53d4bb94f79f1
6,5dd35042cdd53d4bb951665f
7,5ddc8c24f753f36ffd654d39
8,5df04fdebbed8406a4f3b77f
9,5df98a7dc3f95a3494764f04
10,5d818a21a8ec7805edb6149a
11,5d8abd3e00cbf52c994a6555
12,5d93f86ac8955b22604455e1
13,5d9d34aaaf1caa7d0540f539
14,5dafa731f43f8d299df71f47
15,5db8e57713488505e337885e
16,5dc22cd4a259781ebf8015f5
17,5dcb67f2cdd53d4bb94fd362
18,5dd4a0fecce6a70ca720bdfd
19,67200
20,5df04e66bbed8406a4f3b5e6
21,5d817c55a8ec7805edb6048a
22,5d93f794c8955b22604454ed
23,5d9d3220af1caa7d0540f21a
24,5da670e4af1caa7d05430693
25,5db8d4d413488505e33773cd
26,5dcb65a5cdd53d4bb94fd036
27,5dd49fcccce6a70ca720bc94
28,5dddd93a938a0417c9feb08c
29,5d8030f5a8ec7805edb5c29e
30,5d9be496c8955b226045ec9d
31,5dae59d4f43f8d299df6c91d
32,5db78ae4f43f8d299df8a998
33,5dd34ee7cdd53d4bb9516543
34,5ddc895ef753f36ffd654b38
35,5d81848ea8ec7805edb60dda
36,5d8abf8200cbf52c994a6829
37,5d9d2b7aaf1caa7d0540eaaf
38,5db8e30f13488505e337853c
39,5dc22c3aa259781ebf801523
40,5dd49358cce6a70ca720ac61
41,5d8ab75200cbf52c994a5e37
42,5d93f3fdc8955b2260445094
43,5dc2225fa259781ebf8007d5
44,5dcb5ca2cdd53d4bb94fc4b5
45,5dafaa32f43f8d299df72345
46,5ddddc9ab2ac2218b456260b
47,5d8033faa8ec7805edb5c4b2
48,5d89670700cbf52c994a1262
49,5db78fdaf43f8d299df8ae12
50,5dc0da97a259781ebf7fc1de
51,5d92aa24c8955b226043fd98
52,5de5c3f26bab732cb9519b88
53,5d818533a8ec7805edb60eb2
54,5d8abf5a00cbf52c994a67fa
55,5d93f75ac8955b226044549b
56,5d9d3502af1caa7d0540f5b7
57,5dafac5cf43f8d299df7265c
58,5db8e53a13488505e3378806
59,5dc22c14a259781ebf8014ec
60,5dcb6c29cdd53d4bb94fd89d
61,5dd4a266cce6a70ca720bfd0
62,5ddddfc8b2ac2218b4562b0d
63,5deeffe6bbed8406a4f37047
64,5df04ee9bbed8406a4f3b678
65,5df8388dc3f95a349476089e
66,5df98e47c3f95a349476525f
67,5d803864a8ec7805edb5c841
68,5d896cc300cbf52c994a16a3
69,5d92a8f9c8955b226043fcca
70,5d9be1cfc8955b226045eab2
71,5dae56a5f43f8d299df6c6bd
72,5db79175f43f8d299df8af41
73,5dc0db4ca259781ebf7fc255
74,5dd34f83cdd53d4bb95165c0
75,5ddc8910f753f36ffd654af5
76,5de5c4fd6bab732cb9519c26
77,5def02cfbbed8406a4f371f6
78,5df051c3bbed8406a4f3b9b2
79,5df83a6bc3f95a34947609cd
80,5d803705a8ec7805edb5c738
81,5d92a6a0c8955b226043fb30
82,5d9be182c8955b226045ea65
83,5dae582ef43f8d299df6c7bb
84,5db7901ff43f8d299df8ae48
85,5dca1519cdd53d4bb94f7903
86,5dd344f0cdd53d4bb9515d9f
87,5ddc88c5f753f36ffd654ab8
88,5deefde7bbed8406a4f36ec9
89,5df050f4bbed8406a4f3b8bb
90,5d8033baa8ec7805edb5c487
91,5d896ce800cbf52c994a16c6
92,5d92add0c8955b2260440022
93,5d9be3f2c8955b226045ec24
94,5dae570af43f8d299df6c701
95,5dc0d9f1a259781ebf7fc16b
96,5dca13ddcdd53d4bb94f77fc
97,5dd35322cdd53d4bb951686b
98,5ddc89fcf753f36ffd654bab
99,5de5c6376bab732cb9519ce0
100,5deefd5cbbed8406a4f36e54
101,5d8182e7a8ec7805edb60bcd
102,5d93f8e8c8955b2260445695
103,5d9d3450af1caa7d0540f499
104,5db8e52913488505e33787f4
105,5dcb6525cdd53d4bb94fcf69
106,5dd4a10fcce6a70ca720be0f
107,5ddddb5cb2ac2218b4562317
108,5de713896bab732cb951e413
109,5deefe68bbed8406a4f36f26
110,5d8034a4a8ec7805edb5c53e
111,5d89702d00cbf52c994a1945
112,5d92ab82c8955b226043fe8d
113,5dae5c9cf43f8d299df6cb56
114,5db79537f43f8d299df8b29c
115,5dc0de9aa259781ebf7fc48f
116,64926
117,5ddc8e25f753f36ffd654e87
118,5d803325a8ec7805edb5c413
119,5d896b9c00cbf52c994a15ba
120,5d92a82bc8955b226043fc42
121,5d9be1c4c8955b226045eaa4
122,5db79987f43f8d299df8b54d
123,5dc0db48a259781ebf7fc251
124,5dca14a8cdd53d4bb94f789e
125,5dd3516fcdd53d4bb9516745
126,5ddc8c62f753f36ffd654d5f
127,5d80348ea8ec7805edb5c527
128,5d8970a100cbf52c994a19a6
129,5d9be3b8c8955b226045ebf4
130,5db792a9f43f8d299df8b0bc
131,5dc34496a259781ebf804c4a
132,5dd354c7cdd53d4bb95169c5
133,5d8183f9a8ec7805edb60cf9
134,5d93fa3bc8955b226044584c
135,5d9d3594af1caa7d0540f671
136,5dafa394f43f8d299df71a5f
137,5db8e76d13488505e3378add
138,5dd4a085cce6a70ca720bd67
139,5ddddae0b2ac2218b4562173
140,5de7c9006bab732cb9520ec7
141,5deefe5cbbed8406a4f36f18
142,5d896c1100cbf52c994a1611
143,5d92a6ccc8955b226043fb4f
144,5daf845df43f8d299df6fa83
145,5db791edf43f8d299df8afca
146,5dc0d991a259781ebf7fc118
147,5dca1455cdd53d4bb94f7863
148,5ddc88fdf753f36ffd654ae7
149,5e1d035d4a6ca334944c719d
150,5d818389a8ec7805edb60c64
151,5d8ac1db00cbf52c994a6b15
152,5dafa9a9f43f8d299df72292
153,5db8e45a13488505e33786de
154,5dc22c4da259781ebf80153a
155,5ddddb62b2ac2218b4562327
156,5d803646a8ec7805edb5c681
157,5d9be1c7c8955b226045eaa9
158,5dae57edf43f8d299df6c796
159,5db8384f13488505e3374f41
160,5dd35402cdd53d4bb951694a
161,5ddc8a5df753f36ffd654bfc
162,5d9d38bcaf1caa7d0540fa5e
163,5dc22b1fa259781ebf801367
164,5dd4a442cce6a70ca720c226
165,5d818781a8ec7805edb6113f
166,5d8ac13700cbf52c994a6a43
167,5d9d3559af1caa7d0540f622
168,5db8e4b013488505e3378751
169,5dc22423a259781ebf800a1d
170,5deefde7bbed8406a4f36ec7
171,5dca16c8cdd53d4bb94f7a57
172,5d80349ea8ec7805edb5c536
173,5d92a863c8955b226043fc61
174,5dae59d0f43f8d299df6c915
175,5db792f5f43f8d299df8b10c
176,5dc0d9e3a259781ebf7fc159
177,66761
178,5d8ac13800cbf52c994a6a47
179,5d93fd4bc8955b2260445c2c
180,5dc22b9da259781ebf801436
181,5dcb6940cdd53d4bb94fd4e3
182,5d803135a8ec7805edb5c2cd
183,5d8968d400cbf52c994a13b0
184,5d9bddabc8955b226045e733
185,5db7919af43f8d299df8af62
186,5dc0cdcda259781ebf7fb669
187,5dd350c6cdd53d4bb95166c2
188,5dae5913f43f8d299df6c871
189,5dd353bccdd53d4bb95168f7
190,5ddc8b0cf753f36ffd654c71
191,5de5c3a26bab732cb9519b52
192,5d92afadc8955b22604401bf
193,5dca1482cdd53d4bb94f7886
194,5d92aa86c8955b226043fddf
195,5da51e6baf1caa7d0542b1e3
196,5dc0dbaea259781ebf7fc2a5
197,5dca0b20cdd53d4bb94f70c8
198,5d896f6200cbf52c994a1892
199,5d9bee04c8955b226045f20d
200,64955
201,5d9be2bcc8955b226045eb4c
202,5dd851dbcce6a70ca72178d6
203,5d93fda0c8955b2260445cb2
204,5de71be46bab732cb951ee04
205,5dae5482f43f8d299df6c4cf
206,5ddc8410f753f36ffd65473c
207,5dafb1dcf43f8d299df72e15
208,67231
209,5d818375a8ec7805edb60c4e
210,58925
211,5d93f996c8955b2260445771
212,5d9d3236af1caa7d0540f238
213,5dafa871f43f8d299df720e8
214,5db8e43c13488505e33786b9
215,5dc22e8aa259781ebf801839
216,5dcb6aedcdd53d4bb94fd723
217,5dd4a01dcce6a70ca720bcf1
218,5ddddb16b2ac2218b4562221
219,5df98bd3c3f95a3494765030
220,5d8ac06a00cbf52c994a6964
221,5d93fa2bc8955b226044583d
222,5d9d33c5af1caa7d0540f407
223,5dafab6df43f8d299df7251b
224,5dc22fc9a259781ebf8019d1
225,5dcb689acdd53d4bb94fd41a
226,5dd4a3fccce6a70ca720c1c2
227,5ddddca6b2ac2218b4562621
228,5d81845ba8ec7805edb60d8b
229,5d93fb92c8955b22604459fc
230,5d9d3720af1caa7d0540f85c
231,5dcb6649cdd53d4bb94fd11e
232,5dd4a44dcce6a70ca720c233
233,5de7194a6bab732cb951eaf3
234,5d8abf6800cbf52c994a6814
235,5dafa8d7f43f8d299df7217b
236,5dc22db2a259781ebf80172e
237,5df05033bbed8406a4f3b7de
238,5d818812a8ec7805edb61230
239,5db8e52d13488505e33787f8
